fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,20.958,8.3832,5.2,15.86492656,32.77670388
,20.972,8.3888,5.2,15.87552437,32.75482357
,22.008,8.8032,5.2,16.65976256,31.21292984
,20.584,8.2336,5.2,15.58181355,33.37223863
,,,,,
DIESEL 10,26.28,2.628,5.2,16.5854832,31.35271935
,24.288,2.4288,5.2,15.32831872,33.92413803
,25.298,2.5298,5.2,15.96573645,32.56974719
,25.935,2.5935,5.2,16.3677514,31.76978849
,23.886,2.3886,5.2,15.07461384,34.49507931
,24.983,2.4983,5.2,15.76693785,32.98040525
,25.935,2.5935,5.2,16.3677514,31.76978849
,,,,,
DIESEL 20,22.041,4.4082,5.2,15.22166154,34.16184223
,22.4,4.48,5.2,15.46958933,33.6143377
,23.429,4.6858,5.2,16.18022359,32.1379984
,21.522,4.3044,5.2,14.86323668,34.98565025
,24.288,4.8576,5.2,16.77345472,31.00136547
,22.616,4.5232,5.2,15.61876037,33.29329521
,22.008,4.4016,5.2,15.19887152,34.21306637
,23.886,4.7772,5.2,16.49583084,31.52311666
,,,,,
DIESEL 30,20.11,6.033,5.2,15.08464507,34.47214023
,20.49,6.147,5.2,15.3696856,33.8328326
,22.041,6.6123,5.2,16.53310104,31.4520548
,21.522,6.4566,5.2,16.14379568,32.21051668
,20.86,6.258,5.2,15.64722507,33.23272962
,20.421,6.1263,5.2,15.31792824,33.9471495
,20.848,6.2544,5.2,15.63822379,33.25185821
,20.958,6.2874,5.2,15.72073552,33.07733276
,20.972,6.2916,5.2,15.73123701,33.05525176
,22.008,6.6024,5.2,16.50834752,31.49921574
,20.584,6.1752,5.2,15.44019563,33.67832977
,,,,,
DIESEL 40,20.11,8.044,5.2,16.28119007,31.93869722
,20.49,8.196,5.2,16.5888406,31.3463739
,19.13,7.652,5.2,15.48777553,33.57486676
,18.648,7.4592,5.2,15.09754512,34.44268561
,19.744,7.8976,5.2,15.98487403,32.53075371
,18.891,7.5564,5.2,15.29427954,33.9996401
,20.421,8.1684,5.2,16.53297774,31.45228937
,19.432,7.7728,5.2,15.73227675,33.05306717
,19.053,7.6212,5.2,15.42543582,33.71055483
,19.376,7.7504,5.2,15.68693877,33.14859626
,20.584,8.2336,5.2,16.66494363,31.20322586
