fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,27.43,0,2.08,15.67917087,13.26600761
,41.24,0,2.08,23.57305893,8.823632121
,19.13,0,2.08,10.93483553,19.02177672
,26.28,0,2.08,15.0218232,13.84652164
,33.83,0,2.08,19.33745353,10.75632837
,17.658,0,2.08,10.09343052,20.6074634
,22.041,0,2.08,12.59878254,16.50953172
,27.756,0,2.08,15.86551464,13.11019559
,26.955,0,2.08,15.4076577,13.4997807
,15.264,0,2.08,8.72500416,23.83953018
,18.224,0,2.08,10.41695989,19.96743792
,22.4,0,2.08,12.80398933,16.24493699
,16.912,0,2.08,9.667011947,21.51647284
,18.648,0,2.08,10.65932112,19.51343783
,23.429,0,2.08,13.39217259,15.53146053
,17.604,0,2.08,10.06256376,20.67067648
,21.522,0,2.08,12.30211868,16.90765675
,17.094,0,2.08,9.77104436,21.28738673
,20.86,0,2.08,11.92371507,17.44422765
,28.042,0,2.08,16.02899415,12.97648487
,35.945,0,2.08,20.54640163,10.12342714
,15.432,0,2.08,8.82103408,23.58000186
,19.744,0,2.08,11.28580203,18.43023646
,24.288,0,2.08,13.88318272,14.98215533
,17.776,0,2.08,10.16088011,20.47066768
,17.85,0,2.08,10.203179,20.38580329
,25.298,0,2.08,14.46050545,14.38400619
,30.807,0,2.08,17.60948658,11.81181513
,18.891,0,2.08,10.79822154,19.26243125
,20.421,0,2.08,11.67277974,17.81923455
,19.432,0,2.08,11.10746075,18.72615216
,22.616,0,2.08,12.92745637,16.08978549
,20.848,0,2.08,11.91685579,17.45426845
,15.365,0,2.08,8.782736433,23.68282386
,20.958,0,2.08,11.97973252,17.36265811
,17.031,0,2.08,9.73503314,21.36613168
,25.935,0,2.08,14.8246189,14.03071481
,16.656,0,2.08,9.52068064,21.84717751
,20.972,0,2.08,11.98773501,17.35106755
,22.008,0,2.08,12.57991952,16.53428702
,19.053,0,2.08,10.89082182,19.09865054
,23.886,0,2.08,13.65339684,15.23430414
,33.264,0,2.08,19.01392416,10.93935151
,19.376,0,2.08,11.07545077,18.78027398
,16.48,0,2.08,9.420077867,22.08049689
,20.584,0,2.08,11.76595163,17.67812809
,29.072,0,2.08,16.61774901,12.51673737
,16.268,0,2.08,9.298897253,22.36824371
,24.983,0,2.08,14.28044935,14.565368
,32.508,0,2.08,18.58178952,11.19375504
,18.272,0,2.08,10.44439701,19.91498406
,27.12,0,2.08,15.5019728,13.41764708
,16.954,0,2.08,9.691019427,21.46317027
,25.935,0,2.08,14.8246189,14.03071481
,,,,,
CNSOME,16.46,0,2.08,9.54838016,21.78379961
,20.11,0,2.08,11.66573056,17.83000207
,28.18,0,2.08,16.34710528,12.72396528
,18.05,0,2.08,10.4707328,19.86489427
,20.49,0,2.08,11.88616704,17.49933341
,27.43,0,2.08,15.91203328,13.07186808
,41.24,0,2.08,23.92315904,8.694503918
,19.13,0,2.08,11.09723648,18.7434052
,26.28,0,2.08,15.24492288,13.64388667
,33.83,0,2.08,19.62464768,10.59891639
