fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,23.429,7.0287,4.16,17.36926994,23.95034457
,28.042,8.4126,4.16,20.78915309,20.01043516
,35.945,10.7835,4.16,26.64810313,15.61086724
,24.288,7.2864,4.16,18.00609622,23.10328651
,25.298,7.5894,4.16,18.75486752,22.18090848
,30.807,9.2421,4.16,22.83900718,18.214452
,25.935,7.7805,4.16,19.22711238,21.63611424
,23.886,7.1658,4.16,17.70807042,23.49211349
,33.264,9.9792,4.16,24.66052309,16.86906634
,29.072,8.7216,4.16,21.55275154,19.30147987
,24.983,7.4949,4.16,18.52133984,22.46057811
,32.508,9.7524,4.16,24.10005665,17.26137021
,27.12,8.136,4.16,20.10562128,20.69073093
,25.935,7.7805,4.16,19.22711238,21.63611424
,,,,,
COCO 40,28.18,11.272,4.16,22.48598865,18.50040959
,27.43,10.972,4.16,21.8875326,19.00625381
,41.24,16.496,4.16,32.90710334,12.64164748
,26.28,10.512,4.16,20.96989999,19.83795822
,33.83,13.532,4.16,26.99435756,15.41062791
,22.041,8.8164,4.16,17.5874264,23.65326175
,27.756,11.1024,4.16,22.1476615,18.78302141
,26.955,10.782,4.16,21.50851044,19.34118131
,22.4,8.96,4.16,17.87388736,23.27417599
,23.429,9.3716,4.16,18.69496906,22.25197585
,28.042,11.2168,4.16,22.37587274,18.59145361
,35.945,14.378,4.16,28.68200362,14.50386819
,24.288,9.7152,4.16,19.38040072,21.46498444
,25.298,10.1192,4.16,20.18632154,20.60801416
,30.807,12.3228,4.16,24.58218071,16.92282735
,22.616,9.0464,4.16,18.0462427,23.05188991
,25.935,10.374,4.16,20.69461021,20.1018524
,22.008,8.8032,4.16,17.56109433,23.68872874
,23.886,9.5544,4.16,19.05962828,21.82623889
,33.264,13.3056,4.16,26.54272273,15.67284578
,29.072,11.6288,4.16,23.19775238,17.93277181
,24.983,9.9932,4.16,19.93497,20.86785182
,32.508,13.0032,4.16,25.93947903,16.03733057
,27.12,10.848,4.16,21.64017077,19.22350819
,25.935,10.374,4.16,20.69461021,20.1018524
,,,,,
COT 10 ,28.18,2.818,4.16,17.83417891,23.32599679
,27.43,2.743,4.16,17.35952901,23.9637838
,41.24,4.124,4.16,26.09941583,15.93905406
,33.83,3.383,4.16,21.40987482,19.43028642
,27.756,2.7756,4.16,17.5658435,23.68232417
,28.042,2.8042,4.16,17.74684333,23.44078844
,35.945,3.5945,4.16,22.74838754,18.28701042
,30.807,3.0807,4.16,19.49671929,21.33692309
,33.264,3.3264,4.16,21.05167236,19.76090036
,29.072,2.9072,4.16,18.39869586,22.61029821
,32.508,3.2508,4.16,20.57322527,20.22045618
,,,,,
COT 20,28.18,5.636,4.16,19.56048195,21.26736964
,27.43,5.486,4.16,19.03988715,21.84886899
,41.24,8.248,4.16,28.62577274,14.53235879
,26.28,5.256,4.16,18.24164179,22.80496486
,33.83,6.766,4.16,23.48229611,17.71547373
,27.756,5.5512,4.16,19.26617236,21.59224948
,26.955,5.391,4.16,18.71017711,22.23388894
,28.042,5.6084,4.16,19.46469251,21.3720304
,35.945,7.189,4.16,24.95037345,16.67309713
,25.298,5.0596,4.16,17.56000967,23.69019197
,30.807,6.1614,4.16,21.383952,19.45384089
,25.935,5.187,4.16,18.00216818,23.10832761
,33.264,6.6528,4.16,23.08942057,18.01690946
,29.072,5.8144,4.16,20.1796427,20.61483477
,24.983,4.9966,4.16,17.34135985,23.9888915
,32.508,6.5016,4.16,22.56466101,18.43590736
,27.12,5.424,4.16,18.82470797,22.09861639
,25.935,5.187,4.16,18.00216818,23.10832761
,,,,,
COT 30,28.18,8.454,4.16,21.28678499,19.54264113
,27.43,8.229,4.16,20.72024529,20.07698239
,41.24,12.372,4.16,31.15212964,13.35382219
,26.28,7.884,4.16,19.85155109,20.95554137
,33.83,10.149,4.16,25.5547174,16.27879477
,27.756,8.3268,4.16,20.96650122,19.84117406
,26.955,8.0865,4.16,20.36143682,20.43077823
,23.429,7.0287,4.16,17.69794484,23.5055541
,28.042,8.4126,4.16,21.18254169,19.63881417
,35.945,10.7835,4.16,27.15235936,15.32095221
,24.288,7.2864,4.16,18.34682164,22.67422707
,25.298,7.5894,4.16,19.10976177,21.76897886
,30.807,9.2421,4.16,23.27118472,17.87618486
,25.935,7.7805,4.16,19.59094283,21.23430218
,23.886,7.1658,4.16,18.04315637,23.055833
,33.264,9.9792,4.16,25.12716877,16.55578485
,29.072,8.7216,4.16,21.96058954,18.94302515
,24.983,7.4949,4.16,18.8718151,22.04345463
,32.508,9.7524,4.16,24.55609676,16.9408031
,27.12,8.136,4.16,20.48607555,20.30647593
,25.935,7.7805,4.16,19.59094283,21.23430218
,,,,,
COT 40,28.18,11.272,4.16,23.01308804,18.07667008
,27.43,10.972,4.16,22.40060344,18.57092829
,41.24,16.496,4.16,33.67848654,12.352099
,26.28,10.512,4.16,21.46146038,19.38358306
,33.83,13.532,4.16,27.62713869,15.05765779
,22.041,8.8164,4.16,17.99969742,23.11149961
,27.756,11.1024,4.16,22.66683008,18.35280887
,26.955,10.782,4.16,22.01269652,18.89818449
,22.4,8.96,4.16,18.29287339,22.74109656
,23.429,9.3716,4.16,19.13320226,21.74230923
,21.522,8.6088,4.16,17.57585808,23.66883017
,28.042,11.2168,4.16,22.90039087,18.1656288
,35.945,14.378,4.16,29.35434526,14.17166679
,24.288,9.7152,4.16,19.83470129,20.97334333
,25.298,10.1192,4.16,20.65951388,20.13600138
,30.807,12.3228,4.16,25.15841743,16.53522131
,22.616,9.0464,4.16,18.46926895,22.52390179
,25.935,10.374,4.16,21.17971747,19.64143292
,22.008,8.8032,4.16,17.9727481,23.14615426
,23.886,9.5544,4.16,19.50640954,21.32632349
,33.264,13.3056,4.16,27.16491698,15.31386974
,29.072,11.6288,4.16,23.74153639,17.52203367
,24.983,9.9932,4.16,20.40227035,20.38988764
,32.508,13.0032,4.16,26.5475325,15.67000624
,27.12,10.848,4.16,22.14744314,18.7832066
,25.935,10.374,4.16,21.17971747,19.64143292
,,,,,
OP 10,28.18,2.818,4.16,17.6041916,23.63073577
,41.24,4.124,4.16,25.76284107,16.14728744
