fuel,fuel1,fuel2,brake power ,heat power ,efficiency
,15.264,0,1.04,9.08208,11.45112133
,18.224,0,1.04,10.84328,9.591193809
,22.4,0,1.04,13.328,7.803121248
,16.912,0,1.04,10.06264,10.33525993
,18.648,0,1.04,11.09556,9.373118617
,23.429,0,1.04,13.940255,7.460408723
,9.324,0,1.04,5.54778,18.74623723
,11.994,0,1.04,7.13643,14.57311289
,14.682,0,1.04,8.73579,11.90504808
,17.604,0,1.04,10.47438,9.928988637
,21.522,0,1.04,12.80559,8.121453209
,17.094,0,1.04,10.17093,10.22522031
,20.86,0,1.04,12.4117,8.379190602
,28.042,0,1.04,16.68499,6.233147278
,35.945,0,1.04,21.387275,4.862704576
,13.992,0,1.04,8.32524,12.49213236
,15.432,0,1.04,9.18204,11.32645904
,19.744,0,1.04,11.74768,8.852811789
,24.288,0,1.04,14.45136,7.196554511
,17.776,0,1.04,10.57672,9.832916065
,10.346,0,1.04,6.15587,16.89444384
,12.936,0,1.04,7.69692,13.51189827
,17.85,0,1.04,10.62075,9.792152155
,25.298,0,1.04,15.05231,6.909238516
,30.807,0,1.04,18.330165,5.673707793
,18.891,0,1.04,11.240145,9.252549678
,20.421,0,1.04,12.150495,8.559322069
,12.504,0,1.04,7.43988,13.97872009
,14.92,0,1.04,8.8774,11.71514182
,19.432,0,1.04,11.56204,8.994952448
,22.616,0,1.04,13.45652,7.728595506
,20.848,0,1.04,12.40456,8.384013621
,10.143,0,1.04,6.035085,17.2325659
,12.621,0,1.04,7.509495,13.84913366
,15.365,0,1.04,9.142175,11.37584874
,20.958,0,1.04,12.47001,8.34000935
,10.528,0,1.04,6.26416,16.60238564
,13.944,0,1.04,8.29668,12.53513454
,11.277,0,1.04,6.709815,15.49968218
,12.978,0,1.04,7.72191,13.46817044
,17.031,0,1.04,10.133445,10.2630448
,25.935,0,1.04,15.431325,6.73953792
,11.416,0,1.04,6.79252,15.3109597
,13.968,0,1.04,8.31096,12.5135965
,16.656,0,1.04,9.91032,10.49411119
,9.555,0,1.04,5.685225,18.2930315
,11.963,0,1.04,7.117985,14.61087653
,14.924,0,1.04,8.87978,11.71200187
,20.972,0,1.04,12.47834,8.334441921
,22.008,0,1.04,13.09476,7.942108141
,19.053,0,1.04,11.336535,9.173878967
,23.886,0,1.04,14.21217,7.317672108
,33.264,0,1.04,19.79208,5.254627103
,12.936,0,1.04,7.69692,13.51189827
,19.376,0,1.04,11.52872,9.02094942
,10.843,0,1.04,6.451585,16.12006972
,12.117,0,1.04,7.209615,14.42518082
,13.272,0,1.04,7.89684,13.16982489
,12.488,0,1.04,7.43036,13.99663004
,16.48,0,1.04,9.8056,10.60618422
,20.584,0,1.04,12.24748,8.49154275
,29.072,0,1.04,17.29784,6.012311364
,10.409,0,1.04,6.193355,16.79219099
,12.425,0,1.04,7.392875,14.06759887
,16.268,0,1.04,9.67946,10.74440103
,24.983,0,1.04,14.864885,6.996354159
,32.508,0,1.04,19.34226,5.376827734
,12.424,0,1.04,7.39228,14.06873116
,14.88,0,1.04,8.8536,11.74663414
,18.272,0,1.04,10.87184,9.565998028
,27.12,0,1.04,16.1364,6.445055898
,11.375,0,1.04,6.768125,15.36614646
,13.811,0,1.04,8.217545,12.65584794
,16.954,0,1.04,10.08763,10.30965648
,25.935,0,1.04,15.431325,6.73953792
,,,,,
CNSL,16.46,0,1.04,9.408645733,11.05366308
,20.11,0,1.04,11.49501007,9.047403995
,28.18,0,1.04,16.10787587,6.456468926
,18.05,0,1.04,10.31750033,10.07996091
,20.49,0,1.04,11.7122206,8.87961417
,27.43,0,1.04,15.67917087,6.633003804
,41.24,0,1.04,23.57305893,4.411816061
,12.81,0,1.04,7.3222814,14.2032236
,19.13,0,1.04,10.93483553,9.510888361
,8.91,0,1.04,5.0930154,20.42012282
,8.37,0,1.04,4.7843478,21.7375501
,26.28,0,1.04,15.0218232,6.92326082
,33.83,0,1.04,19.33745353,5.378164184
,17.658,0,1.04,10.09343052,10.3037317
,22.041,0,1.04,12.59878254,8.254765861
,27.756,0,1.04,15.86551464,6.555097793
,26.955,0,1.04,15.4076577,6.749890348
,15.264,0,1.04,8.72500416,11.91976509
,18.224,0,1.04,10.41695989,9.983718961
,22.4,0,1.04,12.80398933,8.122468497
,16.912,0,1.04,9.667011947,10.75823642
,18.648,0,1.04,10.65932112,9.756718916
,23.429,0,1.04,13.39217259,7.765730263
,9.324,0,1.04,5.32966056,19.51343783
,11.994,0,1.04,6.85585036,15.16952596
,14.682,0,1.04,8.39232908,12.39226906
,17.604,0,1.04,10.06256376,10.33533824
,21.522,0,1.04,12.30211868,8.453828377
,17.094,0,1.04,9.77104436,10.64369336
,20.86,0,1.04,11.92371507,8.722113823
,28.042,0,1.04,16.02899415,6.488242434
,35.945,0,1.04,20.54640163,5.061713572
,13.992,0,1.04,7.99792048,13.0033801
,15.432,0,1.04,8.82103408,11.79000093
,19.744,0,1.04,11.28580203,9.21511823
,24.288,0,1.04,13.88318272,7.491077666
,17.776,0,1.04,10.16088011,10.23533384
,10.346,0,1.04,5.913842573,17.58585872
,12.936,0,1.04,7.39430384,14.06488051
,17.85,0,1.04,10.203179,10.19290164
,25.298,0,1.04,14.46050545,7.192003097
,30.807,0,1.04,17.60948658,5.905907565
,18.891,0,1.04,10.79822154,9.631215623
,20.421,0,1.04,11.67277974,8.909617273
,12.504,0,1.04,7.14736976,14.55080729
,14.92,0,1.04,8.528371467,12.19459077
,19.432,0,1.04,11.10746075,9.363076078
,22.616,0,1.04,12.92745637,8.044892746
,20.848,0,1.04,11.91685579,8.727134226
,10.143,0,1.04,5.79780642,17.93781863
,12.621,0,1.04,7.21424774,14.41591747
,15.365,0,1.04,8.782736433,11.84141193
,20.958,0,1.04,11.97973252,8.681329055
,10.528,0,1.04,6.017874987,17.28184787
,13.944,0,1.04,7.97048336,13.04814216
,11.277,0,1.04,6.44600838,16.13401564
,12.978,0,1.04,7.41831132,14.0193631
,17.031,0,1.04,9.73503314,10.68306584
,25.935,0,1.04,14.8246189,7.015357407
,11.416,0,1.04,6.525461707,15.93756958
,13.968,0,1.04,7.98420192,13.02572268
,16.656,0,1.04,9.52068064,10.92358876
,9.555,0,1.04,5.4617017,19.04168439
,11.963,0,1.04,6.838130553,15.2088351
,14.924,0,1.04,8.530657893,12.19132232
,20.972,0,1.04,11.98773501,8.675533776
